N,P,K,ph,label
85,75,74,6.685784857528892,cucumber
75,75,75,6.6,mango
67,79,83,7.068501161128187,mango
81,68,77,7.019867696598073,mango
75,75,75,6.6,orange
80,76,84,6.793631687679819,orange
67,66,68,6.53693251550013,orange
75,75,75,6.6,other_fresh_fruits
78,69,75,6.7616670616933,other_fresh_fruits
76,67,77,6.279881690808322,other_fresh_fruits
75,75,75,6.6,other_vegetables
81,80,71,6.290410560389994,other_vegetables
71,83,66,6.978969602717069,other_vegetables
75,75,75,6.6,papaya
74,80,70,7.093332094643423,papaya
75,72,68,6.114330587212056,papaya
75,75,75,6.6,pome_fruit
67,78,78,6.949107377739727,pome_fruit
76,84,74,6.521948017250296,pome_fruit
75,75,75,6.6,tomato
69,67,77,6.728892217385061,tomato
78,71,76,6.974678760812927,tomato
75,75,75,6.6,grapes
68,78,85,6.670804735744072,grapes
83,75,79,6.553991026293369,grapes
75,75,75,6.6,cashewnut
67,72,72,6.154856681687099,cashewnut
82,66,74,6.932273924538696,cashewnut
75,75,75,6.6,sunflower
65,66,67,6.799172471836066,sunflower
82,81,72,6.559583411352364,sunflower
50,50,25,6.6,sugarcane
47,45,23,6.979765896116742,sugarcane
43,45,31,6.492425589839311,sugarcane
50,50,25,6.6,tobacco
41,42,26,6.171329622168931,tobacco
46,50,26,6.786798956881295,tobacco
50,50,25,6.6,dry_chillies
45,43,28,6.429011737302626,dry_chillies
50,43,23,6.823344178244757,dry_chillies
50,50,25,6.6,onion
41,57,31,6.411235105779639,onion
45,60,25,6.8606306548352745,onion
50,50,25,6.6,banana
46,60,33,6.46629936228983,banana
57,55,26,6.883079398387652,banana
50,50,25,6.6,coriander
60,59,17,6.193470124953516,coriander
51,55,27,6.314613115048474,coriander
50,50,25,6.6,ginger
49,43,31,6.449492335321015,ginger
50,47,30,6.14159454819138,ginger
50,50,25,6.6,potato
51,56,30,7.050847045563616,potato
54,46,27,6.395558324902806,potato
50,50,25,6.6,turmeric
56,48,18,6.7947322041498435,turmeric
54,41,24,6.62219792414666,turmeric
50,50,25,6.6,bhindi
47,47,19,6.664404826172024,bhindi
56,50,28,6.44637005645629,bhindi
50,50,25,6.6,bottle_gourd
51,52,27,6.456489600658438,bottle_gourd
46,44,29,6.920926287228615,bottle_gourd
50,50,25,6.6,brinjal
51,45,16,7.038876241186605,brinjal
42,43,31,6.623725032271331,brinjal
50,50,25,6.6,cabbage
49,53,20,7.085208850871395,cabbage
48,47,16,6.216982149788513,cabbage
50,50,25,6.6,citrus_fruit
59,56,26,7.033776774947802,citrus_fruit
50,48,19,6.9974603707938074,citrus_fruit
50,50,25,6.6,cucumber
40,44,33,6.624735138930389,cucumber
41,43,21,6.596363183605734,cucumber
50,50,25,6.6,grapes
40,47,21,6.112930295349903,grapes
42,52,30,6.110285647545952,grapes
50,50,25,6.6,mango
60,40,16,7.062786286213518,mango
41,56,35,6.644371870226813,mango
50,50,25,6.6,orange
52,58,20,6.255072566272156,orange
50,45,18,6.404186314714319,orange
50,50,25,6.6,other_fresh_fruits
54,46,17,6.268854980630815,other_fresh_fruits
55,59,26,6.201327156415103,other_fresh_fruits
50,50,25,6.6,other_vegetables
52,43,20,7.057371268897833,other_vegetables
60,60,28,6.587680257051988,other_vegetables
50,50,25,6.6,papaya
50,53,33,6.710473924917524,papaya
60,49,26,6.909275068290359,papaya
50,50,25,6.6,peas_vegetable
51,45,23,6.4235949512996395,peas_vegetable
41,46,20,6.140913781653235,peas_vegetable
50,50,25,6.6,pome_fruit
59,41,26,6.259565822634809,pome_fruit
60,54,22,6.663092782644844,pome_fruit
50,50,25,6.6,tomato
50,60,26,7.032674821056662,tomato
42,50,20,6.364767207342565,tomato
50,50,25,6.6,garlic
49,60,29,6.104889480545687,garlic
57,56,32,6.6278745296749975,garlic
50,50,25,6.6,sunflower
45,53,27,6.414642618253732,sunflower
59,48,34,7.058260397717606,sunflower
50,50,50,6.7,sugarcane
56,58,54,6.390851928945374,sugarcane
60,46,50,6.268625217889422,sugarcane
50,50,50,6.7,oilseeds_total
47,43,42,6.3108567348280085,oilseeds_total
44,45,47,6.991455242671249,oilseeds_total
50,50,50,6.7,jute_mesta
46,51,57,6.416634560507718,jute_mesta
60,57,54,6.780835460360564,jute_mesta
50,50,50,6.7,other_oilseeds
45,46,57,6.863519212591654,other_oilseeds
46,48,45,6.7076097652981,other_oilseeds
25,25,75,6.2,sugarcane
31,33,67,5.990239468420964,sugarcane
19,29,66,6.208238650535613,sugarcane
50,75,75,6.7,sugarcane
59,67,68,6.677388071352019,sugarcane
58,79,75,6.665900443691892,sugarcane
50,75,25,5.7,sugarcane
49,81,32,5.706786500264841,sugarcane
50,74,33,5.2498952029753605,sugarcane
50,75,25,5.7,oilseeds_total
51,74,31,6.128681539697809,oilseeds_total
46,80,27,5.911631523230438,oilseeds_total
50,75,25,5.7,potato
48,66,25,5.769353362940296,potato
41,66,33,5.866903669352335,potato
50,75,25,5.7,jute_mesta
41,72,17,5.932151869313699,jute_mesta
44,68,28,6.0861435245586515,jute_mesta
50,75,25,5.7,other_oilseeds
47,73,31,5.830386018011053,other_oilseeds
45,82,31,6.195196837776038,other_oilseeds
50,25,75,6.3,oilseeds_total
60,23,81,5.8564749062765085,oilseeds_total
52,31,66,5.849471796745455,oilseeds_total
50,25,75,6.3,potato
42,33,80,6.207437204320128,potato
60,18,67,6.23541601327136,potato
50,25,75,6.3,jute_mesta
46,23,68,6.04746054652503,jute_mesta
42,27,70,6.647089107867128,jute_mesta
50,25,75,6.3,other_oilseeds
50,33,71,5.953839947670566,other_oilseeds
55,20,66,6.024730544580126,other_oilseeds
50,25,50,6.7,oilseeds_total
47,30,47,7.024294957174496,oilseeds_total
59,24,45,7.026004373992439,oilseeds_total
50,25,50,6.7,jute_mesta
59,20,45,6.641890149916349,jute_mesta
59,22,47,6.392351169516693,jute_mesta
50,25,50,6.7,other_oilseeds
44,22,44,7.009593798171891,other_oilseeds
40,17,57,6.958378635911991,other_oilseeds
25,75,50,7.0,potato
32,85,49,7.389578321963048,potato
32,68,46,7.378101838564113,potato
25,75,50,7.0,sugarcane
27,77,47,7.189540825128084,sugarcane
35,73,53,7.359689381695933,sugarcane
25,75,50,7.0,onion
20,79,50,6.769148357492097,onion
19,74,49,7.212552317331175,onion
25,75,50,7.0,sannhamp
29,74,55,6.808073681080628,sannhamp
21,71,41,6.83945320201603,sannhamp
25,75,50,7.0,moth
22,66,48,6.780609670075991,moth
33,65,43,6.685666098502005,moth
25,75,50,7.0,peas_beans_pulses
22,68,46,6.565605592575551,peas_beans_pulses
26,79,59,7.158850165551273,peas_beans_pulses
25,75,50,7.0,dry_chillies
34,72,49,6.6619936109315665,dry_chillies
34,68,53,7.342123376541032,dry_chillies
25,75,50,7.0,garlic
26,72,40,7.255713755519271,garlic
16,80,49,7.2487017917928975,garlic
25,75,50,7.0,guar_seed
21,70,56,6.702229509313829,guar_seed
23,85,56,7.105217653407462,guar_seed
25,75,50,7.0,sweet_potato
32,71,55,7.317818754690426,sweet_potato
24,73,44,7.456647750566691,sweet_potato
25,75,50,7.0,coriander
16,76,47,6.746900295737176,coriander
15,82,50,7.339881087639249,coriander
50,50,25,6.9,potato
52,48,16,7.180385444792272,potato
50,40,22,6.552620835002039,potato
50,50,25,6.9,sugarcane
47,41,25,6.933721494715856,sugarcane
59,42,34,6.513038000934911,sugarcane
50,50,25,6.9,onion
43,50,33,6.910407624148906,onion
44,43,29,7.249016693865169,onion
50,50,25,6.9,tobacco
57,55,22,7.336452711639629,tobacco
42,41,33,7.164545643632408,tobacco
50,50,25,6.9,peas_beans_pulses
49,42,33,6.441716312211193,peas_beans_pulses
47,41,35,7.248203542575409,peas_beans_pulses
50,50,25,6.9,dry_chillies
51,56,15,7.144347461084134,dry_chillies
50,57,20,6.6665777473051016,dry_chillies
50,50,25,6.9,garlic
58,40,30,6.974766287269028,garlic
43,41,23,6.465609710314501,garlic
50,50,25,6.9,guar_seed
52,50,26,6.800721801403678,guar_seed
42,60,27,7.165553709999752,guar_seed
50,50,25,6.9,sweet_potato
48,42,22,7.14125495164389,sweet_potato
40,45,33,6.820673870429359,sweet_potato
50,50,25,6.9,banana
43,45,33,6.813653064373736,banana
46,41,16,6.6753906770645575,banana
50,50,25,6.9,coriander
48,54,26,6.518824357386803,coriander
47,56,22,6.532286058232012,coriander
50,75,75,6.9,potato
43,78,83,6.431680600807555,potato
58,76,66,6.965351774764357,potato
50,75,75,6.9,sugarcane
46,77,65,7.089980783792497,sugarcane
53,69,72,6.573722108965758,sugarcane
50,75,75,6.9,onion
53,74,79,7.353407611249914,onion
41,79,75,6.872749106263462,onion
50,75,75,6.9,sannhamp
58,76,68,6.937794390829758,sannhamp
41,75,74,6.6362976442454435,sannhamp
50,75,75,6.9,tobacco
46,83,72,7.062118286375602,tobacco
55,73,65,7.055584241221043,tobacco
50,75,75,6.9,peas_beans_pulses
43,69,82,7.0495336836804885,peas_beans_pulses
53,77,83,7.119913226564542,peas_beans_pulses
50,75,75,6.9,turmeric
60,69,75,7.083625766531923,turmeric
48,79,84,7.245719813634159,turmeric
50,75,75,6.9,dry_chillies
51,85,84,6.731945831867939,dry_chillies
42,69,74,7.240984159905098,dry_chillies
50,75,75,6.9,garlic
55,78,85,6.502139198618604,garlic
41,84,84,6.802894991740315,garlic
50,75,75,6.9,guar_seed
57,84,70,6.915793767084484,guar_seed
48,67,74,6.892832720673619,guar_seed
50,75,75,6.9,sweet_potato
57,77,80,6.557097938552926,sweet_potato
45,73,85,7.209839152959254,sweet_potato
50,75,75,6.9,coriander
41,78,75,6.957324963433603,coriander
40,65,79,7.022629888872784,coriander
50,75,50,6.6,potato
60,75,55,6.240431967687912,potato
45,82,60,6.527072039453616,potato
50,75,50,6.6,sugarcane
45,69,60,6.3819769777560165,sugarcane
50,81,59,6.5711838267130105,sugarcane
50,75,50,6.6,onion
52,73,49,6.775925179670436,onion
53,79,43,6.80774009427711,onion
50,75,50,6.6,tobacco
45,65,49,6.862149477557785,tobacco
51,77,50,6.239502309436589,tobacco
50,75,50,6.6,peas_beans_pulses
60,71,59,7.020074160311018,peas_beans_pulses
57,84,45,6.388960012949588,peas_beans_pulses
50,75,50,6.6,turmeric
47,73,56,6.890543373289881,turmeric
42,66,40,6.893767553405895,turmeric
50,75,50,6.6,sannhamp
57,67,54,6.105752484683152,sannhamp
40,66,55,6.236314463566804,sannhamp
50,75,50,6.6,dry_chillies
59,85,60,6.482887092867685,dry_chillies
53,65,58,6.403693303864737,dry_chillies
50,75,50,6.6,sweet_potato
56,66,42,6.741875056071389,sweet_potato
50,68,47,6.543536672166631,sweet_potato
50,50,75,7.0,potato
58,44,74,6.878603566193545,potato
53,41,71,7.21208803971824,potato
50,50,75,7.0,sugarcane
60,60,71,6.674673920892049,sugarcane
47,59,84,7.454209577542538,sugarcane
50,50,75,7.0,onion
50,42,70,7.464819412935425,onion
47,57,70,6.712889802669203,onion
50,50,75,7.0,sannhamp
53,46,85,7.244995485775657,sannhamp
54,52,76,6.7157406395841885,sannhamp
50,50,75,7.0,tobacco
59,59,80,7.101608414680065,tobacco
53,53,78,6.62804255572108,tobacco
50,50,75,7.0,peas_beans_pulses
51,41,68,7.240124655621487,peas_beans_pulses
58,51,83,6.857094198588454,peas_beans_pulses
50,50,75,7.0,turmeric
51,52,78,6.659755093505825,turmeric
56,56,73,7.331926723690891,turmeric
50,50,75,7.0,dry_chillies
44,55,75,6.739506654721945,dry_chillies
41,42,83,6.9630594370715535,dry_chillies
50,50,75,7.0,garlic
45,42,82,7.069406436351265,garlic
56,46,66,7.197480744569897,garlic
50,50,75,7.0,guar_seed
46,45,67,7.493560688540372,guar_seed
42,47,84,7.429468276349931,guar_seed
50,50,75,7.0,sweet_potato
53,42,83,7.469055256005712,sweet_potato
46,54,85,7.135953193935473,sweet_potato
50,50,75,7.0,banana
58,41,70,6.632563565153708,banana
43,43,76,6.919601191766219,banana
50,50,75,7.0,coriander
45,60,71,6.9901734835857985,coriander
45,52,68,6.928373702398107,coriander
50,50,50,7.5,onion
41,41,53,7.624195262135763,onion
41,44,48,7.5216104442959875,onion
50,50,50,7.5,sannhamp
44,55,55,7.065784675886504,sannhamp
54,49,47,7.408250434100601,sannhamp
50,50,50,7.5,tobacco
40,49,42,7.438477905246245,tobacco
59,50,47,7.659660323553842,tobacco
50,50,50,7.5,peas_beans_pulses
55,48,45,7.284962038972328,peas_beans_pulses
41,52,60,7.1906544671882315,peas_beans_pulses
50,50,50,7.5,banana
46,43,43,7.844350615790509,banana
56,43,59,7.222595937068591,banana
50,50,50,7.5,garlic
41,54,45,7.647086981674187,garlic
55,56,54,7.455454857450906,garlic
50,50,50,7.5,guar_seed
43,50,40,7.000345111870205,guar_seed
48,54,42,7.924999080172849,guar_seed
50,50,50,7.5,sweet_potato
60,47,52,7.342354116439587,sweet_potato
51,43,53,7.795259809352218,sweet_potato
50,50,50,7.5,coriander
58,45,57,7.57648483939066,coriander
49,48,57,7.720834893998523,coriander
50,75,75,7.9,potato
52,74,69,7.8885678776649515,potato
50,80,70,7.7112843932392465,potato
50,75,75,7.9,sugarcane
51,85,74,7.6672690069517655,sugarcane
47,80,66,7.573128960912282,sugarcane
50,75,75,7.9,onion
50,82,76,7.8356594314121235,onion
47,72,65,7.654655336442183,onion
50,75,75,7.9,tobacco
44,71,82,7.715799376569634,tobacco
52,66,84,7.737734809258481,tobacco
50,75,75,7.9,peas_beans_pulses
40,76,69,8.315287303565698,peas_beans_pulses
42,67,77,8.17336986577171,peas_beans_pulses
50,75,75,7.9,turmeric
49,81,75,8.33935444633301,turmeric
48,67,66,7.48265875666649,turmeric
50,75,75,7.9,sannhamp
54,70,71,8.251540895933399,sannhamp
49,80,85,7.806635402641429,sannhamp
50,75,75,7.9,dry_chillies
42,70,84,7.740037538265623,dry_chillies
51,77,83,7.777569683411128,dry_chillies
50,75,75,7.9,sweet_potato
60,81,65,7.4663707877401935,sweet_potato
50,83,70,8.269275712718,sweet_potato
25,75,25,6.7,potato
27,77,20,6.794437707117454,potato
22,79,16,7.13073420820795,potato
25,75,25,6.7,sugarcane
26,76,30,6.935251782333274,sugarcane
20,69,17,6.850259220550473,sugarcane
25,75,25,6.7,onion
17,75,19,6.892881174655326,onion
28,77,28,7.103963762826431,onion
25,75,25,6.7,sannhamp
23,75,35,6.47791681049285,sannhamp
28,77,35,6.904460830601484,sannhamp
25,75,25,6.7,tobacco
21,84,24,6.313256748305787,tobacco
21,84,30,7.127789683055146,tobacco
25,75,25,6.7,turmeric
19,82,27,6.214486000540374,turmeric
27,76,34,6.610548713987595,turmeric
25,75,25,6.7,peas_beans_pulses
34,81,25,6.524013845150159,peas_beans_pulses
19,80,26,6.510315856591492,peas_beans_pulses
25,75,25,6.7,banana
24,66,25,6.64901570368845,banana
28,69,17,6.219653183519976,banana
25,75,25,6.7,dry_chillies
18,84,35,6.655026074230674,dry_chillies
29,68,25,6.4824785454556,dry_chillies
25,75,25,6.7,garlic
16,66,16,6.560077784793632,garlic
21,68,19,7.035993630210319,garlic
25,75,25,6.7,guar_seed
33,84,29,7.199959087780474,guar_seed
31,67,16,6.644208564130661,guar_seed
25,75,25,6.7,sweet_potato
28,75,15,6.559789088416137,sweet_potato
15,66,19,6.990074737655543,sweet_potato
25,75,25,6.7,coriander
20,76,20,6.690529629700793,coriander
34,67,26,6.767372084577859,coriander
25,50,50,7.4,potato
18,52,48,7.005476798595711,potato
30,55,58,7.885263834014743,potato
25,50,50,7.4,sugarcane
19,57,51,7.660250767003666,sugarcane
28,52,56,7.837249627824465,sugarcane
25,50,50,7.4,onion
15,60,45,7.822222801976151,onion
30,50,42,7.878707112052081,onion
25,50,50,7.4,tobacco
23,43,43,7.3233136326093495,tobacco
24,50,43,7.504821119188826,tobacco
25,50,50,7.4,peas_beans_pulses
23,57,52,7.453385128191428,peas_beans_pulses
23,41,56,7.152703875619001,peas_beans_pulses
25,50,50,7.4,turmeric
26,42,54,7.559191152050718,turmeric
21,44,54,7.340705344110232,turmeric
25,50,50,7.4,dry_chillies
31,60,49,7.2832792986369075,dry_chillies
32,51,54,7.390282497513965,dry_chillies
25,50,50,7.4,garlic
30,42,45,7.617190274281765,garlic
32,42,55,7.439659863013283,garlic
25,50,50,7.4,guar_seed
16,51,59,7.831972867124789,guar_seed
22,54,51,7.891533560930909,guar_seed
25,50,50,7.4,sweet_potato
33,47,42,7.593489717173822,sweet_potato
27,46,54,7.183245628991184,sweet_potato
25,50,50,7.4,coriander
25,58,40,7.272063408434333,coriander
31,56,54,7.346550607631843,coriander
75,25,50,7.4,potato
71,16,42,7.495483718734469,potato
83,31,50,7.513377178340054,potato
75,25,50,7.4,sugarcane
66,33,49,7.766833234248924,sugarcane
80,17,42,7.825462714517093,sugarcane
75,25,50,7.4,onion
65,18,47,7.827662088159112,onion
85,22,60,7.691045942323188,onion
75,25,50,7.4,tobacco
70,25,52,7.2420417234793195,tobacco
76,27,60,7.816046816786376,tobacco
75,25,50,7.4,turmeric
69,19,50,7.87668607883068,turmeric
73,33,58,7.746971811211547,turmeric
75,25,50,7.4,peas_beans_pulses
73,16,41,7.547469591093035,peas_beans_pulses
70,20,46,6.933824469936287,peas_beans_pulses
75,25,50,7.4,dry_chillies
67,34,53,7.028163233249706,dry_chillies
81,22,51,7.7758257698018065,dry_chillies
75,25,50,7.4,garlic
85,23,48,7.62995242138109,garlic
65,23,43,7.671197498010661,garlic
75,25,50,7.4,sweet_potato
68,28,52,7.351523962027965,sweet_potato
75,17,55,7.545213965494286,sweet_potato
75,25,50,7.4,coriander
69,29,60,7.3031366413079555,coriander
78,16,40,7.099675763902136,coriander
75,25,50,7.4,guar_seed
73,15,49,7.350201833730109,guar_seed
65,23,54,7.650703784178307,guar_seed
75,25,50,7.4,banana
85,16,59,7.063295799416138,banana
67,25,52,7.65103102723461,banana
25,75,25,7.1,potato
32,83,19,7.1918250411960765,potato
33,79,27,7.378806058336022,potato
25,75,25,7.1,sugarcane
26,85,35,6.922626216393413,sugarcane
21,70,19,7.484427582820992,sugarcane
25,75,25,7.1,onion
22,71,17,6.980967411493353,onion
26,81,17,7.115766330199387,onion
25,75,25,7.1,sannhamp
25,84,27,7.248831336552979,sannhamp
28,71,27,6.789032446721921,sannhamp
25,75,25,7.1,tobacco
27,72,20,6.910302719952959,tobacco
33,76,34,7.581393902988274,tobacco
25,75,25,7.1,peas_beans_pulses
31,74,15,7.3147341554029195,peas_beans_pulses
15,69,33,7.394250961768175,peas_beans_pulses
25,75,25,7.1,dry_chillies
16,72,27,7.4920977494567085,dry_chillies
35,80,29,6.857041094717976,dry_chillies
25,75,25,7.1,guar_seed
19,85,22,7.33153114681797,guar_seed
34,78,24,6.931585708828243,guar_seed
25,75,25,7.1,sweet_potato
19,79,20,6.77436918809109,sweet_potato
23,65,16,7.490970898494179,sweet_potato
25,75,25,7.1,coriander
35,77,22,7.022431825717842,coriander
17,68,31,7.58502679711185,coriander
25,75,25,7.1,garlic
16,68,27,7.373820475632188,garlic
27,82,33,6.974725098501907,garlic
75,25,50,7.9,potato
73,27,59,8.050005994510634,potato
78,21,47,7.492189505392723,potato
75,25,50,7.9,sugarcane
77,22,43,8.386643789986948,sugarcane
67,33,47,7.404004214095586,sugarcane
75,25,50,7.9,onion
73,32,44,7.873960569871128,onion
81,32,59,7.662057181361498,onion
75,25,50,7.9,tobacco
82,16,60,8.244456162076206,tobacco
82,29,55,7.819727689068476,tobacco
75,25,50,7.9,turmeric
70,18,59,7.456650700844852,turmeric
65,17,55,8.044960067807613,turmeric
75,25,50,7.9,moth
68,32,40,7.6172108034976995,moth
84,21,57,7.90264586613972,moth
75,25,50,7.9,peas_beans_pulses
75,26,50,8.318613203790107,peas_beans_pulses
70,15,58,8.266279778117294,peas_beans_pulses
75,25,50,7.9,sannhamp
69,33,59,7.972738793487458,sannhamp
67,22,52,7.825156694894301,sannhamp
75,25,50,7.9,banana
71,15,47,7.910271217331385,banana
81,23,50,7.987492204004111,banana
75,25,50,7.9,dry_chillies
72,23,58,7.637619351992663,dry_chillies
80,27,47,7.971184539636701,dry_chillies
75,25,50,7.9,garlic
81,22,48,8.077657087076913,garlic
65,15,56,7.698814879318378,garlic
75,25,50,7.9,sweet_potato
78,34,58,7.945621290285871,sweet_potato
65,33,58,8.26010859850246,sweet_potato
75,25,50,7.9,coriander
72,27,60,7.7774473840047635,coriander
70,15,48,8.295627171836193,coriander
75,25,50,7.9,guar_seed
65,27,54,7.9949322765480675,guar_seed
76,33,59,8.28463576458988,guar_seed
50,25,50,8.4,potato
56,18,51,8.03577848072299,potato
45,34,47,8.01852202125626,potato
50,25,50,8.4,sugarcane
52,27,46,8.248665367734631,sugarcane
43,32,54,8.769259003391019,sugarcane
50,25,50,8.4,onion
43,27,42,8.323082840249084,onion
50,32,45,8.325212459010453,onion
50,25,50,8.4,sannhamp
60,23,55,8.83551870204511,sannhamp
46,33,42,8.379678051500266,sannhamp
50,25,50,8.4,turmeric
56,24,55,7.969048570681451,turmeric
56,22,49,8.448178231512843,turmeric
50,25,50,8.4,moth
41,32,49,8.439282037459753,moth
54,28,50,7.932292224311732,moth
50,25,50,8.4,peas_beans_pulses
60,21,51,8.72715277528705,peas_beans_pulses
43,27,55,8.593757649773321,peas_beans_pulses
50,25,50,8.4,tobacco
41,15,60,7.948971988365911,tobacco
47,29,41,8.28827901790333,tobacco
50,25,50,8.4,dry_chillies
52,35,54,8.14319927211674,dry_chillies
49,33,58,8.033603962136079,dry_chillies
50,25,50,8.4,garlic
49,23,51,8.428934503599812,garlic
59,15,50,8.008055935662656,garlic
50,25,50,8.4,guar_seed
57,33,44,7.962477771536385,guar_seed
50,23,48,8.38208400053368,guar_seed
50,25,50,8.4,sweet_potato
49,34,50,8.171560130882638,sweet_potato
55,31,60,8.46244973293673,sweet_potato
50,25,50,8.4,coriander
44,20,40,8.632091180331537,coriander
55,34,48,8.479122965954321,coriander
50,50,50,6.8,potato
55,50,40,6.76214767260183,potato
45,53,52,6.549173085175069,potato
50,50,50,6.8,sugarcane
56,57,53,6.841431320574494,sugarcane
44,55,42,6.805033957195629,sugarcane
50,50,50,6.8,onion
52,59,48,6.534325584448181,onion
53,47,45,6.939095838655165,onion
50,50,50,6.8,tobacco
40,45,53,6.351083070065249,tobacco
49,59,46,7.217815836936619,tobacco
50,50,50,6.8,peas_beans_pulses
51,41,50,6.537173204157845,peas_beans_pulses
43,44,55,6.994041225191525,peas_beans_pulses
50,50,50,6.8,banana
55,58,60,6.302486520112296,banana
56,50,59,6.625171160026878,banana
50,50,50,6.8,garlic
