State,District,Year,Crop,Area_Hectare,Production_Tonnes,Yield_Tonnes_per_Hectare
West Bengal,Bankura,2008.0,Tobacco,11.0,3.0,0.27
West Bengal,Bankura,2008.0,Turmeric,295.0,449.0,1.52
West Bengal,Bankura,2009.0,Sugarcane,10.0,831.0,83.1
West Bengal,Bankura,2009.0,Tobacco,10.0,8.0,0.8
West Bengal,Bankura,2010.0,Sugarcane,1.0,38.0,38.0
West Bengal,Bankura,2010.0,Tobacco,3.0,2.0,0.67
West Bengal,Bankura,2011.0,Sugarcane,12.0,2114.0,176.17
West Bengal,Bankura,2012.0,Sugarcane,1.0,141.0,141.0
West Bengal,Bankura,2013.0,Sugarcane,1.0,125.0,125.0
West Bengal,Bankura,2014.0,Sugarcane,5.0,393.0,78.6
West Bengal,Bankura,2015.0,Sugarcane,27.0,2549.0,94.41
West Bengal,Bankura,2016.0,Sugarcane,37.0,2476.0,66.92
West Bengal,Bankura,2017.0,Sugarcane,18.0,1840.0,102.22
West Bengal,Bankura,2018.0,Sugarcane,11.0,917.0,83.36
West Bengal,Bankura,2019.0,Sugarcane,62.0,4870.0,78.55
West Bengal,Bankura,2020.0,Sugarcane,31.0,2108.0,68.0
West Bengal,Bankura,2021.0,Sugarcane,28.0,6453.0,230.46
West Bengal,Bankura,2022.0,Sugarcane,37.0,2655.0,71.76
West Bengal,Birbhum,1997.0,Arecanut,17.0,22.0,1.29
West Bengal,Birbhum,1997.0,ArharTur,101.0,50.0,0.5
West Bengal,Birbhum,1997.0,Barley,376.0,370.0,0.98
West Bengal,Birbhum,1997.0,Dry_chillies,472.0,790.0,1.67
West Bengal,Birbhum,1997.0,Groundnut,206.0,57.0,0.28
West Bengal,Birbhum,1997.0,Jowar,120.0,78.0,0.65
West Bengal,Birbhum,1997.0,Linseed,375.0,50.0,0.13
West Bengal,Birbhum,1997.0,Maize,44.0,30.0,0.68
West Bengal,Birbhum,1997.0,Potato,10034.0,180881.0,18.03
West Bengal,Birbhum,1997.0,Pulses_total,1164800.0,1046800.0,0.9
West Bengal,Birbhum,1997.0,Rapeseed_Mustard,18011.0,18360.0,1.02
West Bengal,Birbhum,1997.0,Safflower,7500.0,2200.0,0.29
West Bengal,Birbhum,1997.0,Sannhamp,278.0,1307.0,4.7
West Bengal,Birbhum,1997.0,Sesamum,1994.0,809.0,0.41
West Bengal,Birbhum,1997.0,Sugarcane,1891.0,79820.0,42.21
West Bengal,Birbhum,1997.0,Turmeric,246.0,248.0,1.01
West Bengal,Birbhum,1998.0,Arecanut,14.0,14.0,1.0
West Bengal,Birbhum,1998.0,Dry_chillies,522.0,844.0,1.62
West Bengal,Birbhum,1998.0,Groundnut,41.0,37.0,0.9
West Bengal,Birbhum,1998.0,Potato,12461.0,248254.0,19.92
West Bengal,Birbhum,1998.0,Sannhamp,275.0,1292.0,4.7
West Bengal,Birbhum,1998.0,Sesamum,668.0,529.0,0.79
West Bengal,Birbhum,1998.0,Sugarcane,1738.0,74670.0,42.96
West Bengal,Birbhum,1998.0,Turmeric,230.0,232.0,1.01
West Bengal,Birbhum,1999.0,Arecanut,14.0,15.0,1.07
West Bengal,Birbhum,1999.0,Sugarcane,814.0,79038.0,97.1
West Bengal,Birbhum,1999.0,Turmeric,185.0,187.0,1.01
West Bengal,Birbhum,2000.0,Arecanut,12.0,14.0,1.17
West Bengal,Birbhum,2000.0,Dry_chillies,543.0,907.0,1.67
West Bengal,Birbhum,2000.0,Potato,12802.0,266609.0,20.83
West Bengal,Birbhum,2000.0,Sannhamp,258.0,1213.0,4.7
West Bengal,Birbhum,2000.0,Sesamum,1116.0,565.0,0.51
West Bengal,Birbhum,2000.0,Sugarcane,843.0,52680.0,62.49
West Bengal,Birbhum,2000.0,Turmeric,250.0,252.0,1.01
West Bengal,Birbhum,2001.0,Arecanut,11.0,13.0,1.18
West Bengal,Birbhum,2001.0,Dry_chillies,530.0,922.0,1.74
West Bengal,Birbhum,2001.0,Potato,12608.0,273168.0,21.67
West Bengal,Birbhum,2001.0,Sannhamp,255.0,1198.0,4.7
West Bengal,Birbhum,2001.0,Sesamum,1459.0,1082.0,0.74
West Bengal,Birbhum,2001.0,Sugarcane,893.0,47703.0,53.42
West Bengal,Birbhum,2001.0,Turmeric,217.0,219.0,1.01
West Bengal,Birbhum,2002.0,Arecanut,14.0,17.0,1.21
West Bengal,Birbhum,2002.0,Sannhamp,249.0,1245.0,5.0
West Bengal,Birbhum,2002.0,Sugarcane,1045.0,53209.0,50.92
West Bengal,Birbhum,2002.0,Turmeric,243.0,368.0,1.51
West Bengal,Birbhum,2003.0,Arecanut,22.0,29.0,1.32
West Bengal,Birbhum,2003.0,Dry_chillies,676.0,434.0,0.64
West Bengal,Birbhum,2003.0,Potato,9805.0,206559.0,21.07
West Bengal,Birbhum,2003.0,Sannhamp,189.0,945.0,5.0
West Bengal,Birbhum,2003.0,Sesamum,1786.0,1553.0,0.87
West Bengal,Birbhum,2003.0,Sugarcane,948.0,55508.0,58.55
West Bengal,Birbhum,2003.0,Turmeric,256.0,397.0,1.55
West Bengal,Birbhum,2004.0,Dry_chillies,666.0,425.0,0.64
West Bengal,Birbhum,2004.0,Groundnut,154.0,129.0,0.84
West Bengal,Birbhum,2004.0,Potato,11195.0,214258.0,19.14
West Bengal,Birbhum,2004.0,Sannhamp,186.0,558.0,3.0
West Bengal,Birbhum,2004.0,Sesamum,2365.0,1725.0,0.73
West Bengal,Birbhum,2004.0,Sugarcane,1137.0,69461.0,61.09
West Bengal,Birbhum,2004.0,Turmeric,245.0,355.0,1.45
West Bengal,Birbhum,2005.0,Arecanut,22.0,26.0,1.18
West Bengal,Birbhum,2005.0,Dry_chillies,723.0,373.0,0.52
West Bengal,Birbhum,2005.0,Groundnut,145.0,201.0,1.39
West Bengal,Birbhum,2005.0,Potato,13796.0,282973.0,20.51
West Bengal,Birbhum,2005.0,Sannhamp,156.0,780.0,5.0
West Bengal,Birbhum,2005.0,Sesamum,1897.0,1699.0,0.9
West Bengal,Birbhum,2005.0,Sugarcane,1431.0,91646.0,64.04
West Bengal,Birbhum,2005.0,Turmeric,267.0,417.0,1.56
West Bengal,Birbhum,2006.0,Arecanut,22.0,43.0,1.95
West Bengal,Birbhum,2006.0,Dry_chillies,701.0,472.0,0.67
West Bengal,Birbhum,2006.0,Groundnut,250.0,445.0,1.78
West Bengal,Birbhum,2006.0,Potato,16537.0,141185.0,8.54
West Bengal,Birbhum,2006.0,Sannhamp,147.0,735.0,5.0
West Bengal,Birbhum,2006.0,Sesamum,3015.0,2773.0,0.92
West Bengal,Birbhum,2006.0,Sugarcane,1547.0,103211.0,66.72
West Bengal,Birbhum,2006.0,Turmeric,257.0,173.0,0.67
West Bengal,Birbhum,2007.0,Arecanut,36.0,58.0,1.61
West Bengal,Birbhum,2007.0,Dry_chillies,662.0,625.0,0.94
West Bengal,Birbhum,2007.0,Potato,17798.0,393540.0,22.11
West Bengal,Birbhum,2007.0,Sugarcane,1548.0,117796.0,76.1
West Bengal,Birbhum,2007.0,Turmeric,280.0,287.0,1.03
West Bengal,Birbhum,2008.0,Arecanut,39.0,63.0,1.62
West Bengal,Birbhum,2008.0,Dry_chillies,597.0,876.0,1.47
West Bengal,Birbhum,2008.0,Potato,18702.0,140142.0,7.49
West Bengal,Birbhum,2008.0,Sugarcane,1614.0,126447.0,78.34
West Bengal,Birbhum,2008.0,Turmeric,366.0,495.0,1.35
West Bengal,Birbhum,2009.0,Sugarcane,654.0,64987.0,99.37
West Bengal,Birbhum,2010.0,Sugarcane,652.0,58103.0,89.12
West Bengal,Birbhum,2011.0,Sugarcane,843.0,72487.0,85.99
West Bengal,Birbhum,2012.0,Sugarcane,842.0,53838.0,63.94
West Bengal,Birbhum,2013.0,Sugarcane,756.0,50781.0,67.17
West Bengal,Birbhum,2014.0,Sugarcane,717.0,60810.0,84.81
West Bengal,Birbhum,2015.0,Sugarcane,733.0,65638.0,89.55
West Bengal,Birbhum,2016.0,Sugarcane,1117.0,82753.0,74.09
West Bengal,Birbhum,2017.0,Sugarcane,583.0,52338.0,89.77
West Bengal,Birbhum,2018.0,Sugarcane,400.0,36369.0,90.92
West Bengal,Birbhum,2019.0,Sugarcane,910.0,81281.0,89.32
West Bengal,Birbhum,2020.0,Sugarcane,735.0,64176.0,87.31
West Bengal,Birbhum,2021.0,Sugarcane,884.0,75678.0,85.61
West Bengal,Birbhum,2022.0,Sugarcane,896.0,75410.0,84.16
West Bengal,Coochbehar,1997.0,Arecanut,1500.0,3300.0,2.2
West Bengal,Coochbehar,1997.0,ArharTur,12.0,10.0,0.83
West Bengal,Coochbehar,1997.0,Barley,11.0,10.0,0.91
West Bengal,Coochbehar,1997.0,Dry_chillies,5150.0,5596.0,1.09
West Bengal,Coochbehar,1997.0,Linseed,1959.0,560.0,0.29
West Bengal,Coochbehar,1997.0,Maize,7.0,30.0,4.29
West Bengal,Coochbehar,1997.0,Niger_seed,3710.0,2226.0,0.6
West Bengal,Coochbehar,1997.0,Potato,14158.0,257728.0,18.2
West Bengal,Coochbehar,1997.0,Pulses_total,785700.0,486700.0,0.62
West Bengal,Coochbehar,1997.0,Rapeseed_Mustard,7762.0,3030.0,0.39
West Bengal,Coochbehar,1997.0,Sesamum,601.0,332.0,0.55
West Bengal,Coochbehar,1997.0,Small_millets,1050.0,960.0,0.91
West Bengal,Coochbehar,1997.0,Turmeric,550.0,825.0,1.5
West Bengal,Coochbehar,1998.0,Arecanut,1500.0,3300.0,2.2
West Bengal,Coochbehar,1998.0,Dry_chillies,5000.0,5413.0,1.08
West Bengal,Coochbehar,1998.0,Potato,25672.0,583100.0,22.71
West Bengal,Coochbehar,1998.0,Sesamum,568.0,301.0,0.53
West Bengal,Coochbehar,1998.0,Turmeric,500.0,750.0,1.5
West Bengal,Coochbehar,1999.0,Arecanut,950.0,2090.0,2.2
West Bengal,Coochbehar,1999.0,Sugarcane,8.0,620.0,77.5
West Bengal,Coochbehar,1999.0,Tobacco,8760.0,4380.0,0.5
West Bengal,Coochbehar,1999.0,Turmeric,500.0,750.0,1.5
West Bengal,Coochbehar,2000.0,Arecanut,1000.0,1500.0,1.5
West Bengal,Coochbehar,2000.0,Dry_chillies,5040.0,5443.0,1.08
West Bengal,Coochbehar,2000.0,Potato,12231.0,281697.0,23.03
West Bengal,Coochbehar,2000.0,Sesamum,587.0,333.0,0.57
West Bengal,Coochbehar,2000.0,Tobacco,8760.0,4380.0,0.5
West Bengal,Coochbehar,2000.0,Turmeric,520.0,780.0,1.5
West Bengal,Coochbehar,2001.0,Arecanut,1025.0,1538.0,1.5
West Bengal,Coochbehar,2001.0,Dry_chillies,5853.0,6668.0,1.14
West Bengal,Coochbehar,2001.0,Potato,11217.0,275060.0,24.52
West Bengal,Coochbehar,2001.0,Sesamum,350.0,177.0,0.51
West Bengal,Coochbehar,2001.0,Sugarcane,1.0,84.0,84.0
West Bengal,Coochbehar,2001.0,Tobacco,8184.0,4092.0,0.5
West Bengal,Coochbehar,2001.0,Turmeric,426.0,639.0,1.5
West Bengal,Coochbehar,2002.0,Arecanut,1050.0,1575.0,1.5
West Bengal,Coochbehar,2002.0,Sugarcane,9.0,592.0,65.78
West Bengal,Coochbehar,2002.0,Tobacco,6317.0,3159.0,0.5
West Bengal,Coochbehar,2002.0,Turmeric,440.0,660.0,1.5
West Bengal,Coochbehar,2003.0,Arecanut,1050.0,1575.0,1.5
West Bengal,Coochbehar,2003.0,Dry_chillies,6300.0,7200.0,1.14
West Bengal,Coochbehar,2003.0,Potato,10673.0,262101.0,24.56
West Bengal,Coochbehar,2003.0,Sesamum,240.0,189.0,0.79
West Bengal,Coochbehar,2003.0,Sugarcane,3.0,223.0,74.33
West Bengal,Coochbehar,2003.0,Tobacco,11974.0,8903.0,0.74
West Bengal,Coochbehar,2003.0,Turmeric,425.0,638.0,1.5
West Bengal,Coochbehar,2004.0,Dry_chillies,6722.0,11158.0,1.66
West Bengal,Coochbehar,2004.0,Groundnut,386.0,356.0,0.92
West Bengal,Coochbehar,2004.0,Potato,16849.0,427920.0,25.4
West Bengal,Coochbehar,2004.0,Sannhamp,150.0,975.0,6.5
West Bengal,Coochbehar,2004.0,Sesamum,829.0,513.0,0.62
West Bengal,Coochbehar,2004.0,Sugarcane,5.0,340.0,68.0
West Bengal,Coochbehar,2004.0,Tobacco,14115.0,19450.0,1.38
West Bengal,Coochbehar,2004.0,Turmeric,484.0,726.0,1.5
West Bengal,Coochbehar,2005.0,Arecanut,1146.0,5730.0,5.0
West Bengal,Coochbehar,2005.0,Dry_chillies,6647.0,11023.0,1.66
West Bengal,Coochbehar,2005.0,Groundnut,530.0,1212.0,2.29
West Bengal,Coochbehar,2005.0,Potato,24068.0,242966.0,10.09
West Bengal,Coochbehar,2005.0,Sannhamp,150.0,900.0,6.0
West Bengal,Coochbehar,2005.0,Sesamum,547.0,365.0,0.67
West Bengal,Coochbehar,2005.0,Tobacco,13100.0,19355.0,1.48
West Bengal,Coochbehar,2005.0,Turmeric,484.0,726.0,1.5
West Bengal,Coochbehar,2006.0,Arecanut,16000.0,92000.0,5.75
West Bengal,Coochbehar,2006.0,Dry_chillies,7050.0,12840.0,1.82
West Bengal,Coochbehar,2006.0,Groundnut,685.0,495.0,0.72
West Bengal,Coochbehar,2006.0,Potato,24121.0,273044.0,11.32
West Bengal,Coochbehar,2006.0,Sannhamp,170.0,1105.0,6.5
West Bengal,Coochbehar,2006.0,Sesamum,487.0,359.0,0.74
West Bengal,Coochbehar,2006.0,Sugarcane,8.0,820.0,102.5
West Bengal,Coochbehar,2006.0,Tobacco,11260.0,16147.0,1.43
West Bengal,Coochbehar,2006.0,Turmeric,600.0,960.0,1.6
West Bengal,Coochbehar,2007.0,Arecanut,2670.0,3000.0,1.12
West Bengal,Coochbehar,2007.0,Dry_chillies,7740.0,17170.0,2.22
West Bengal,Coochbehar,2007.0,Potato,18639.0,478949.0,25.7
West Bengal,Coochbehar,2007.0,Tobacco,10980.0,16024.0,1.46
West Bengal,Coochbehar,2007.0,Turmeric,1500.0,2600.0,1.73
West Bengal,Coochbehar,2008.0,Arecanut,2575.0,3200.0,1.24
West Bengal,Coochbehar,2008.0,Dry_chillies,7760.0,16262.0,2.1
West Bengal,Coochbehar,2008.0,Potato,27505.0,340272.0,12.37
West Bengal,Coochbehar,2008.0,Tobacco,12010.0,17574.0,1.46
West Bengal,Coochbehar,2008.0,Turmeric,1510.0,2608.0,1.73
West Bengal,Coochbehar,2009.0,Tobacco,13180.0,19644.0,1.49
West Bengal,Coochbehar,2010.0,Tobacco,13475.0,20483.0,1.52
West Bengal,Coochbehar,2011.0,Sugarcane,756.0,87994.0,116.39
West Bengal,Coochbehar,2011.0,Tobacco,16840.0,25980.0,1.54
West Bengal,Coochbehar,2012.0,Sugarcane,760.0,79471.0,104.57
West Bengal,Coochbehar,2012.0,Tobacco,11600.0,21000.0,1.81
West Bengal,Coochbehar,2013.0,Sugarcane,735.0,75239.0,102.37
West Bengal,Coochbehar,2013.0,Tobacco,11770.0,21310.0,1.81
West Bengal,Coochbehar,2014.0,Sugarcane,455.0,48692.0,107.02
West Bengal,Coochbehar,2014.0,Tobacco,13437.0,22780.0,1.7
West Bengal,Coochbehar,2015.0,Sugarcane,556.0,52079.0,93.67
West Bengal,Coochbehar,2015.0,Tobacco,14295.0,24281.0,1.7
West Bengal,Coochbehar,2016.0,Sugarcane,51.0,3757.0,73.67
West Bengal,Coochbehar,2016.0,Tobacco,14857.0,25494.0,1.72
West Bengal,Coochbehar,2017.0,Sugarcane,57.0,4988.0,87.51
West Bengal,Coochbehar,2017.0,Tobacco,13850.0,17449.0,1.26
West Bengal,Coochbehar,2018.0,Sugarcane,53.0,4439.0,83.75
West Bengal,Coochbehar,2018.0,Tobacco,14626.0,21858.0,1.49
West Bengal,Coochbehar,2019.0,Sugarcane,230.0,18313.0,79.62
West Bengal,Coochbehar,2019.0,Tobacco,15094.0,20362.0,1.35
West Bengal,Coochbehar,2020.0,Sugarcane,167.0,12555.0,75.18
West Bengal,Coochbehar,2020.0,Tobacco,14355.0,19648.0,1.37
West Bengal,Coochbehar,2021.0,Sugarcane,117.0,9513.0,81.31
West Bengal,Coochbehar,2021.0,Tobacco,12505.0,17363.0,1.39
West Bengal,Coochbehar,2022.0,Sugarcane,113.0,8819.0,78.04
West Bengal,Darjeeling,1997.0,Arecanut,236.0,79.0,0.33
West Bengal,Darjeeling,1997.0,Cardamom,2674.0,7.0,0.0
West Bengal,Darjeeling,1997.0,Dry_chillies,400.0,296.0,0.74
West Bengal,Darjeeling,1997.0,Linseed,762.0,260.0,0.34
West Bengal,Darjeeling,1997.0,Maize,22618.0,87130.0,3.85
West Bengal,Darjeeling,1997.0,Potato,6868.0,98644.0,14.36
West Bengal,Darjeeling,1997.0,Pulses_total,189700.0,131700.0,0.69
West Bengal,Darjeeling,1997.0,Rapeseed_Mustard,19.0,10.0,0.53
West Bengal,Darjeeling,1997.0,Sesamum,275.0,159.0,0.58
West Bengal,Darjeeling,1997.0,Small_millets,500.0,700.0,1.4
West Bengal,Darjeeling,1997.0,Turmeric,155.0,120.0,0.77
West Bengal,Darjeeling,1998.0,Arecanut,246.0,82.0,0.33
West Bengal,Darjeeling,1998.0,Cardamom,2875.0,690.0,0.24
West Bengal,Darjeeling,1998.0,Dry_chillies,405.0,301.0,0.74
West Bengal,Darjeeling,1998.0,Potato,6946.0,88230.0,12.7
West Bengal,Darjeeling,1998.0,Sesamum,173.0,85.0,0.49
West Bengal,Darjeeling,1998.0,Turmeric,120.0,100.0,0.83
West Bengal,Darjeeling,1999.0,Arecanut,259.0,537.0,2.07
West Bengal,Darjeeling,1999.0,Cardamom,2875.0,690.0,0.24
West Bengal,Darjeeling,1999.0,Turmeric,120.0,100.0,0.83
West Bengal,Darjeeling,2000.0,Arecanut,259.0,537.0,2.07
West Bengal,Darjeeling,2000.0,Dry_chillies,420.0,344.0,0.82
West Bengal,Darjeeling,2000.0,Potato,7067.0,97235.0,13.76
West Bengal,Darjeeling,2000.0,Sesamum,291.0,162.0,0.56
West Bengal,Darjeeling,2000.0,Turmeric,120.0,100.0,0.83
West Bengal,Darjeeling,2001.0,Arecanut,285.0,592.0,2.08
West Bengal,Darjeeling,2001.0,Cardamom,2875.0,704.0,0.24
West Bengal,Darjeeling,2001.0,Dry_chillies,365.0,305.0,0.84
West Bengal,Darjeeling,2001.0,Potato,7259.0,98646.0,13.59
West Bengal,Darjeeling,2001.0,Sesamum,250.0,121.0,0.48
West Bengal,Darjeeling,2001.0,Turmeric,160.0,126.0,0.79
West Bengal,Darjeeling,2002.0,Arecanut,247.0,482.0,1.95
West Bengal,Darjeeling,2002.0,Cardamom,2874.0,704.0,0.24
West Bengal,Darjeeling,2002.0,Turmeric,160.0,126.0,0.79
West Bengal,Darjeeling,2003.0,Arecanut,248.0,487.0,1.96
West Bengal,Darjeeling,2003.0,Cardamom,2874.0,704.0,0.24
West Bengal,Darjeeling,2003.0,Dry_chillies,405.0,345.0,0.85
West Bengal,Darjeeling,2003.0,Potato,6823.0,102687.0,15.05
West Bengal,Darjeeling,2003.0,Sesamum,242.0,127.0,0.52
West Bengal,Darjeeling,2003.0,Turmeric,155.0,126.0,0.81
West Bengal,Darjeeling,2004.0,Cardamom,2.87,0.7,0.24
West Bengal,Darjeeling,2004.0,Dry_chillies,372.0,315.0,0.85
West Bengal,Darjeeling,2004.0,Groundnut,20.0,28.0,1.4
West Bengal,Darjeeling,2004.0,Potato,6709.0,98099.0,14.62
West Bengal,Darjeeling,2004.0,Sesamum,151.0,80.0,0.53
West Bengal,Darjeeling,2004.0,Turmeric,140.0,149.0,1.06
West Bengal,Darjeeling,2005.0,Arecanut,201.0,694.0,3.45
West Bengal,Darjeeling,2005.0,Cardamom,2874.0,704.0,0.24
West Bengal,Darjeeling,2005.0,Dry_chillies,385.0,328.0,0.85
West Bengal,Darjeeling,2005.0,Groundnut,36.0,49.0,1.36
West Bengal,Darjeeling,2005.0,Potato,6642.0,108476.0,16.33
West Bengal,Darjeeling,2005.0,Sesamum,166.0,92.0,0.55
West Bengal,Darjeeling,2005.0,Turmeric,140.0,149.0,1.06
West Bengal,Darjeeling,2006.0,Arecanut,291.0,699.0,2.4
West Bengal,Darjeeling,2006.0,Cardamom,2874.0,704.0,0.24
West Bengal,Darjeeling,2006.0,Dry_chillies,385.0,328.0,0.85
West Bengal,Darjeeling,2006.0,Groundnut,46.0,64.0,1.39
West Bengal,Darjeeling,2006.0,Potato,6711.0,110401.0,16.45
West Bengal,Darjeeling,2006.0,Sesamum,142.0,66.0,0.46
West Bengal,Darjeeling,2006.0,Turmeric,140.0,149.0,1.06
West Bengal,Darjeeling,2007.0,Arecanut,294.0,640.0,2.18
West Bengal,Darjeeling,2007.0,Dry_chillies,522.0,1145.0,2.19
West Bengal,Darjeeling,2007.0,Potato,7174.0,109189.0,15.22
West Bengal,Darjeeling,2007.0,Sugarcane,19.0,2306.0,121.37
West Bengal,Darjeeling,2007.0,Turmeric,150.0,230.0,1.53
West Bengal,Darjeeling,2008.0,Arecanut,294.0,540.0,1.84
West Bengal,Darjeeling,2008.0,Cardamom,245.0,704.0,2.87
West Bengal,Darjeeling,2008.0,Dry_chillies,529.0,557.0,1.05
West Bengal,Darjeeling,2008.0,Potato,7318.0,123995.0,16.94
West Bengal,Darjeeling,2008.0,Sugarcane,8.0,849.0,106.13
West Bengal,Darjeeling,2008.0,Turmeric,155.0,245.0,1.58
West Bengal,Darjeeling,2009.0,Sugarcane,3.0,296.0,98.67
West Bengal,Darjeeling,2010.0,Sugarcane,3.0,297.0,99.0
West Bengal,Darjeeling,2011.0,Sugarcane,8.0,931.0,116.38
West Bengal,Darjeeling,2012.0,Sugarcane,8.0,837.0,104.63
West Bengal,Darjeeling,2013.0,Sugarcane,2.0,205.0,102.5
West Bengal,Darjeeling,2014.0,Sugarcane,2.0,214.0,107.0
West Bengal,Darjeeling,2015.0,Sugarcane,8.0,749.0,93.63
West Bengal,Darjeeling,2016.0,Sugarcane,10.0,737.0,73.7
West Bengal,Darjeeling,2017.0,Sugarcane,14.0,1225.0,87.5
West Bengal,Darjeeling,2018.0,Sugarcane,10.0,838.0,83.8
West Bengal,Darjeeling,2019.0,Sugarcane,12.0,955.0,79.58
West Bengal,Darjeeling,2020.0,Sugarcane,10.0,752.0,75.2
West Bengal,Darjeeling,2021.0,Sugarcane,11.0,894.0,81.27
West Bengal,Darjeeling,2022.0,Sugarcane,10.0,780.0,78.0
West Bengal,Dinajpur dakshin,1997.0,Arecanut,49.0,59.0,1.2
West Bengal,Dinajpur dakshin,1997.0,ArharTur,1.0,1.0,1.0
West Bengal,Dinajpur dakshin,1997.0,Barley,13.0,1.0,0.08
West Bengal,Dinajpur dakshin,1997.0,Dry_chillies,2497.0,1239.0,0.5
West Bengal,Dinajpur dakshin,1997.0,Maize,37.0,140.0,3.78
West Bengal,Dinajpur dakshin,1997.0,Niger_seed,40.0,19.0,0.48
West Bengal,Dinajpur dakshin,1997.0,Potato,2897.0,40766.0,14.07
West Bengal,Dinajpur dakshin,1997.0,Pulses_total,626100.0,469200.0,0.75
West Bengal,Dinajpur dakshin,1997.0,Rapeseed_Mustard,10880.0,7100.0,0.65
West Bengal,Dinajpur dakshin,1997.0,Sesamum,126.0,84.0,0.67
West Bengal,Dinajpur dakshin,1997.0,Small_millets,25.0,8.0,0.32
West Bengal,Dinajpur dakshin,1997.0,Sugarcane,16.0,1190.0,74.38
West Bengal,Dinajpur dakshin,1997.0,Turmeric,310.0,1042.0,3.36
West Bengal,Dinajpur dakshin,1998.0,Arecanut,50.0,56.0,1.12
West Bengal,Dinajpur dakshin,1998.0,Dry_chillies,1965.0,1216.0,0.62
West Bengal,Dinajpur dakshin,1998.0,Groundnut,21.0,11.0,0.52
West Bengal,Dinajpur dakshin,1998.0,Potato,3097.0,41823.0,13.5
West Bengal,Dinajpur dakshin,1998.0,Sesamum,60.0,27.0,0.45
West Bengal,Dinajpur dakshin,1998.0,Sugarcane,16.0,1230.0,76.88
West Bengal,Dinajpur dakshin,1998.0,Turmeric,295.0,969.0,3.28
West Bengal,Dinajpur dakshin,1999.0,Arecanut,51.0,63.0,1.24
West Bengal,Dinajpur dakshin,1999.0,Sugarcane,153.0,11862.0,77.53
West Bengal,Dinajpur dakshin,1999.0,Turmeric,312.0,1040.0,3.33
West Bengal,Dinajpur dakshin,2000.0,Arecanut,51.0,64.0,1.25
West Bengal,Dinajpur dakshin,2000.0,Dry_chillies,2049.0,1334.0,0.65
West Bengal,Dinajpur dakshin,2000.0,Potato,4796.0,87780.0,18.3
West Bengal,Dinajpur dakshin,2000.0,Sesamum,49.0,27.0,0.55
West Bengal,Dinajpur dakshin,2000.0,Turmeric,310.0,1043.0,3.36
West Bengal,Dinajpur dakshin,2001.0,Arecanut,1246.0,1520.0,1.22
West Bengal,Dinajpur dakshin,2001.0,Dry_chillies,2090.0,1351.0,0.65
West Bengal,Dinajpur dakshin,2001.0,Potato,4689.0,66529.0,14.19
West Bengal,Dinajpur dakshin,2001.0,Sesamum,55.0,28.0,0.51
West Bengal,Dinajpur dakshin,2001.0,Turmeric,305.0,1017.0,3.33
West Bengal,Dinajpur dakshin,2002.0,Arecanut,51.0,64.0,1.25
West Bengal,Dinajpur dakshin,2002.0,Turmeric,300.0,998.0,3.33
West Bengal,Dinajpur dakshin,2003.0,Arecanut,60.0,74.0,1.23
West Bengal,Dinajpur dakshin,2003.0,Dry_chillies,2465.0,1695.0,0.69
West Bengal,Dinajpur dakshin,2003.0,Potato,3460.0,65034.0,18.8
West Bengal,Dinajpur dakshin,2003.0,Sesamum,48.0,26.0,0.54
West Bengal,Dinajpur dakshin,2003.0,Sugarcane,8.0,594.0,74.25
West Bengal,Dinajpur dakshin,2003.0,Turmeric,350.0,1179.0,3.37
West Bengal,Dinajpur dakshin,2004.0,Dry_chillies,2332.0,1732.0,0.74
West Bengal,Dinajpur dakshin,2004.0,Groundnut,65.0,84.0,1.29
West Bengal,Dinajpur dakshin,2004.0,Potato,2861.0,56043.0,19.59
West Bengal,Dinajpur dakshin,2004.0,Turmeric,350.0,1066.0,3.05
West Bengal,Dinajpur dakshin,2005.0,Arecanut,64.0,63.0,0.98
West Bengal,Dinajpur dakshin,2005.0,Dry_chillies,2393.0,1869.0,0.78
West Bengal,Dinajpur dakshin,2005.0,Groundnut,40.0,59.0,1.48
West Bengal,Dinajpur dakshin,2005.0,Potato,3004.0,59252.0,19.72
West Bengal,Dinajpur dakshin,2005.0,Turmeric,230.0,727.0,3.16
West Bengal,Dinajpur dakshin,2006.0,Arecanut,73.0,72.0,0.99
West Bengal,Dinajpur dakshin,2006.0,Dry_chillies,2790.0,2531.0,0.91
West Bengal,Dinajpur dakshin,2006.0,Groundnut,225.0,353.0,1.57
West Bengal,Dinajpur dakshin,2006.0,Potato,2861.0,42124.0,14.72
West Bengal,Dinajpur dakshin,2006.0,Sesamum,23.0,16.0,0.7
West Bengal,Dinajpur dakshin,2006.0,Turmeric,269.0,679.0,2.52
West Bengal,Dinajpur dakshin,2007.0,Arecanut,74.0,74.0,1.0
West Bengal,Dinajpur dakshin,2007.0,Dry_chillies,3565.0,3380.0,0.95
West Bengal,Dinajpur dakshin,2007.0,Potato,3884.0,92451.0,23.8
West Bengal,Dinajpur dakshin,2007.0,Turmeric,269.0,469.0,1.74
West Bengal,Dinajpur dakshin,2008.0,Arecanut,89.0,78.0,0.88
West Bengal,Dinajpur dakshin,2008.0,Dry_chillies,3565.0,3380.0,0.95
West Bengal,Dinajpur dakshin,2008.0,Potato,4841.0,86286.0,17.82
West Bengal,Dinajpur dakshin,2008.0,Turmeric,269.0,469.0,1.74
