State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh",Kannuj,Chhibramau,Brinjal,Round/Long,FAQ,03/09/2025,1530,1650,1600
"Uttar Pradesh",Kannuj,Chhibramau,Onion,Red,FAQ,03/09/2025,1400,1530,1460
"Uttar Pradesh",Kannuj,Chhibramau,Potato,Local,FAQ,03/09/2025,780,900,850
"Uttar Pradesh",Kannuj,Chhibramau,"Sponge gourd","Sponge gourd",FAQ,03/09/2025,1650,1850,1750
"Uttar Pradesh",Kannuj,Kannauj,"Bhindi(Ladies Finger)",Bhindi,FAQ,03/09/2025,1450,1550,1500
"Uttar Pradesh",Kannuj,Kannauj,Colacasia,Colacasia,FAQ,03/09/2025,1500,1600,1550
"Uttar Pradesh",Kannuj,Kannauj,Gur(Jaggery),Yellow,FAQ,03/09/2025,4100,4200,4150
"Uttar Pradesh",Kannuj,Kannauj,Lemon,Lemon,FAQ,03/09/2025,3700,3800,3750
"Uttar Pradesh",Kannuj,Kannauj,Wheat,Dara,FAQ,03/09/2025,2480,2570,2525
"Uttar Pradesh",Kanpur,Choubepur,"Barley (Jau)",Dara,FAQ,03/09/2025,2300,2400,2350
"Uttar Pradesh",Kanpur,Choubepur,Ginger(Green),"Green Ginger",FAQ,03/09/2025,3700,3900,3800
"Uttar Pradesh",Kanpur,Choubepur,"Green Chilli","Green Chilly",FAQ,03/09/2025,3900,4100,4000
"Uttar Pradesh",Kanpur,Choubepur,Mustard,Sarson(Black),FAQ,03/09/2025,6850,7050,6950
"Uttar Pradesh",Kanpur,Choubepur,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,03/09/2025,3200,3400,3300
"Uttar Pradesh",Kanpur,Choubepur,Pumpkin,Pumpkin,FAQ,03/09/2025,1150,1350,1250
"Uttar Pradesh",Kanpur,Choubepur,Rice,III,FAQ,03/09/2025,3200,3310,3260
"Uttar Pradesh",Kanpur,Kanpur(Grain),Onion,Red,FAQ,03/09/2025,1350,1550,1450
"Uttar Pradesh",Kanpur,Kanpur(Grain),Rice,III,FAQ,03/09/2025,3110,3210,3160
"Uttar Pradesh",Kanpur,Kanpur(Grain),Wheat,Dara,FAQ,03/09/2025,2480,2580,2530
"Uttar Pradesh",Kanpur,Uttaripura,"Barley (Jau)",Dara,FAQ,03/09/2025,2300,2400,2340
"Uttar Pradesh",Kanpur,Uttaripura,Ginger(Green),"Green Ginger",FAQ,03/09/2025,3750,3950,3850
"Uttar Pradesh",Kanpur,Uttaripura,"Green Chilli","Green Chilly",FAQ,03/09/2025,4100,4300,4200
"Uttar Pradesh",Kanpur,Uttaripura,Gur(Jaggery),Jaggery,FAQ,03/09/2025,4070,4170,4120
"Uttar Pradesh",Kanpur,Uttaripura,Ridgeguard(Tori),Other,FAQ,03/09/2025,1750,1950,1850
"Uttar Pradesh",Kanpur,Uttaripura,Wheat,Dara,FAQ,03/09/2025,2465,2560,2515
"Uttar Pradesh","Kanpur Dehat",Pukharayan,"Green Chilli","Green Chilly",FAQ,03/09/2025,4430,4460,4450
"Uttar Pradesh","Kanpur Dehat",Pukharayan,Mustard,Sarson(Black),FAQ,03/09/2025,7040,7060,7050
"Uttar Pradesh","Kanpur Dehat",Pukharayan,Onion,Red,FAQ,03/09/2025,1430,1470,1460
"Uttar Pradesh","Kanpur Dehat",Pukharayan,Tomato,Deshi,Non-FAQ,03/09/2025,2700,2725,2715
"Uttar Pradesh","Kanpur Dehat",Rura,Potato,Desi,Non-FAQ,03/09/2025,800,860,830
"Uttar Pradesh",Kasganj,Kasganj,Banana,"Banana - Ripe",Large,03/09/2025,2500,2720,2610
"Uttar Pradesh",Kasganj,Kasganj,"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,1240,1410,1310
"Uttar Pradesh",Kasganj,Kasganj,Brinjal,Round,FAQ,03/09/2025,1650,1760,1710
"Uttar Pradesh",Kasganj,Kasganj,"Mousambi(Sweet Lime)",Mousambi,Large,03/09/2025,3300,3430,3360
"Uttar Pradesh",Kaushambi,Bharwari,Wheat,Dara,FAQ,03/09/2025,2450,2550,2500
"Uttar Pradesh",Kaushambi,Manjhanpur,Brinjal,Brinjal,FAQ,03/09/2025,1455,1640,1560
"Uttar Pradesh",Kaushambi,Manjhanpur,"Green Chilli","Green Chilly",FAQ,03/09/2025,4300,4550,4440
"Uttar Pradesh",Kaushambi,Manjhanpur,Potato,Desi,FAQ,03/09/2025,850,990,930
"Uttar Pradesh",Kaushambi,Manjhanpur,Pumpkin,Pumpkin,FAQ,03/09/2025,1165,1335,1250
"Uttar Pradesh",Kaushambi,Manjhanpur,Tomato,Deshi,FAQ,03/09/2025,3220,3440,3350
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Apple,"Kasmir/Shimla - II",Medium,03/09/2025,8200,8280,8240
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Cabbage,Cabbage,FAQ,03/09/2025,1600,1650,1625
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Garlic,Garlic,FAQ,03/09/2025,3400,3450,3425
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Onion,Red,FAQ,03/09/2025,1800,1850,1825
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Tomato,Local,FAQ,03/09/2025,2400,2475,2425
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Wheat,Dara,FAQ,03/09/2025,2500,2600,2550
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Onion,Red,FAQ,03/09/2025,1450,1540,1490
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Onion,Red,Non-FAQ,03/09/2025,1140,1225,1185
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Potato,Haldwani,FAQ,03/09/2025,1050,1140,1090
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Pumpkin,Other,FAQ,03/09/2025,1550,1645,1600
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Tomato,Local,FAQ,03/09/2025,3300,3400,3350
"Uttar Pradesh",Kushinagar,"Tamkuhi road",Apple,Delicious,Medium,03/09/2025,6750,6800,6775
"Uttar Pradesh",Kushinagar,"Tamkuhi road",Potato,Potato,FAQ,03/09/2025,1650,1685,1670
"Uttar Pradesh",Kushinagar,"Tamkuhi road",Rice,III,FAQ,03/09/2025,2850,2900,2875
"Uttar Pradesh",Lakhimpur,Golagokarnath,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,03/09/2025,6600,6700,6640
"Uttar Pradesh",Lakhimpur,Golagokarnath,Brinjal,Brinjal,FAQ,03/09/2025,1750,1850,1800
"Uttar Pradesh",Lakhimpur,Golagokarnath,Garlic,Garlic,FAQ,03/09/2025,6100,6200,6150
"Uttar Pradesh",Lakhimpur,Golagokarnath,"Lentil (Masur)(Whole)","Masoor Gola",Non-FAQ,03/09/2025,6400,6500,6450
"Uttar Pradesh",Lakhimpur,Golagokarnath,Paddy(Dhan)(Common),Common,FAQ,03/09/2025,1940,2050,2010
"Uttar Pradesh",Lakhimpur,Golagokarnath,Paddy(Dhan)(Common),Common,Non-FAQ,03/09/2025,1760,1840,1800
"Uttar Pradesh",Lakhimpur,Golagokarnath,Pumpkin,Pumpkin,FAQ,03/09/2025,1600,1700,1640
"Uttar Pradesh",Lakhimpur,Golagokarnath,Rice,Common,FAQ,03/09/2025,3100,3250,3180
"Uttar Pradesh",Lakhimpur,Golagokarnath,Tomato,Hybrid,Non-FAQ,03/09/2025,3150,3250,3200
"Uttar Pradesh",Lakhimpur,Golagokarnath,Wheat,Dara,FAQ,03/09/2025,2425,2550,2520
"Uttar Pradesh",Lakhimpur,Lakhimpur,"Bengal Gram(Gram)(Whole)","Desi (Whole)",Non-FAQ,03/09/2025,6200,6320,6250
"Uttar Pradesh",Lakhimpur,Lakhimpur,"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,1660,1810,1760
"Uttar Pradesh",Lakhimpur,Lakhimpur,Ginger(Green),"Green Ginger",FAQ,03/09/2025,4100,4320,4250
"Uttar Pradesh",Lakhimpur,Lakhimpur,"Lentil (Masur)(Whole)","Masoor Gola",Non-FAQ,03/09/2025,6100,6230,6150
"Uttar Pradesh",Lakhimpur,Lakhimpur,Paddy(Dhan)(Common),Common,FAQ,03/09/2025,2000,2100,2060
"Uttar Pradesh",Lalitpur,Lalitpur,Brinjal,Round,FAQ,03/09/2025,1740,1780,1760
"Uttar Pradesh",Lalitpur,Lalitpur,Ginger(Green),"Green Ginger",FAQ,03/09/2025,3380,3430,3400
"Uttar Pradesh",Lalitpur,Lalitpur,Onion,Red,FAQ,03/09/2025,1320,1380,1360
"Uttar Pradesh",Lalitpur,Lalitpur,Pomegranate,Pomogranate,Medium,03/09/2025,4480,4560,4500
"Uttar Pradesh",Lalitpur,Lalitpur,Potato,Local,FAQ,03/09/2025,1240,1290,1280
"Uttar Pradesh",Lalitpur,Mehrauni,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",Non-FAQ,03/09/2025,7000,8400,8000
"Uttar Pradesh",Lucknow,Lucknow,Apple,"Kasmir/Shimla - II",Medium,03/09/2025,7700,7900,7800
"Uttar Pradesh",Lucknow,Lucknow,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,03/09/2025,10000,10200,10100
"Uttar Pradesh",Lucknow,Lucknow,Brinjal,Round/Long,FAQ,03/09/2025,1770,1870,1820
"Uttar Pradesh",Lucknow,Lucknow,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,03/09/2025,3430,3530,3480
"Uttar Pradesh",Lucknow,Lucknow,Pomegranate,Pomogranate,Medium,03/09/2025,6550,6750,6650
"Uttar Pradesh",Maharajganj,Anandnagar,Apple,Delicious,Medium,03/09/2025,7200,7600,7400
"Uttar Pradesh",Maharajganj,Anandnagar,Onion,Red,FAQ,03/09/2025,1600,2000,1800
"Uttar Pradesh",Maharajganj,Anandnagar,Potato,Red,FAQ,03/09/2025,1400,1600,1500
"Uttar Pradesh",Maharajganj,Anandnagar,Rice,III,FAQ,03/09/2025,2900,3200,3100
"Uttar Pradesh",Maharajganj,Gadaura,"Green Chilli","Green Chilly",FAQ,03/09/2025,2200,2400,2300
"Uttar Pradesh",Maharajganj,Gadaura,Pumpkin,Other,FAQ,03/09/2025,1300,1500,1400
"Uttar Pradesh",Maharajganj,Nautnava,"Banana - Green","Banana - Green",FAQ,03/09/2025,1100,1300,1200
"Uttar Pradesh",Maharajganj,Nautnava,Gur(Jaggery),Red,FAQ,03/09/2025,2800,3000,2900
"Uttar Pradesh",Mainpuri,Ghiraur,Apple,Delicious,Medium,03/09/2025,7020,7380,7160
"Uttar Pradesh",Mainpuri,Ghiraur,"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,1300,1500,1400
"Uttar Pradesh",Mainpuri,Ghiraur,Colacasia,Colacasia,FAQ,03/09/2025,1700,1900,1800
"Uttar Pradesh",Mainpuri,Ghiraur,Maize,Yellow,FAQ,03/09/2025,2150,2330,2230
"Uttar Pradesh",Mainpuri,Ghiraur,Pumpkin,Pumpkin,FAQ,03/09/2025,1500,1700,1600
"Uttar Pradesh",Mainpuri,Mainpuri,Brinjal,Round/Long,FAQ,03/09/2025,1600,1800,1700
"Uttar Pradesh",Mainpuri,Mainpuri,Gur(Jaggery),Red,FAQ,03/09/2025,4310,4360,4340
"Uttar Pradesh",Mainpuri,Mainpuri,Mustard,Sarson(Black),FAQ,03/09/2025,6930,7025,7000
"Uttar Pradesh",Mainpuri,Mainpuri,Onion,Red,FAQ,03/09/2025,1400,1470,1430
"Uttar Pradesh",Mainpuri,Mainpuri,Pumpkin,Pumpkin,FAQ,03/09/2025,1500,1700,1600
"Uttar Pradesh",Mainpuri,Mainpuri,Tomato,Deshi,FAQ,03/09/2025,2700,2800,2770
"Uttar Pradesh",Mainpuri,Mainpuri,Wheat,Dara,FAQ,03/09/2025,2500,2520,2511
"Uttar Pradesh",Mathura,Kosikalan,Garlic,Desi,FAQ,03/09/2025,5400,5600,5500
"Uttar Pradesh",Mathura,Kosikalan,Ginger(Green),"Green Ginger",FAQ,03/09/2025,3000,3140,3100
"Uttar Pradesh",Mathura,Kosikalan,"Mousambi(Sweet Lime)",Mousambi,Medium,03/09/2025,2700,2900,2800
"Uttar Pradesh",Mathura,Kosikalan,Onion,Red,FAQ,03/09/2025,1440,1500,1480
"Uttar Pradesh",Mathura,Kosikalan,Potato,Desi,FAQ,03/09/2025,960,1010,985
"Uttar Pradesh",Mathura,Mathura,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,03/09/2025,2080,2150,2110
"Uttar Pradesh",Mathura,Mathura,"Barley (Jau)",Dara,FAQ,03/09/2025,2300,2360,2320
"Uttar Pradesh",Mathura,Mathura,"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,03/09/2025,8560,8710,8690
"Uttar Pradesh",Mathura,Mathura,Wheat,Dara,FAQ,03/09/2025,2500,2570,2525
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,"Masur Dal","Kala Masoor New",FAQ,03/09/2025,9000,9100,9045
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,"Bitter gourd","Bitter Gourd",FAQ,03/09/2025,900,1100,1000
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,1000,1200,1100
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Brinjal,Brinjal,FAQ,03/09/2025,1000,1200,1100
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Cauliflower,Cauliflower,FAQ,03/09/2025,1000,1300,1100
"Uttar Pradesh",Mirzapur,Mirzapur,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,03/09/2025,9800,9900,9850
"Uttar Pradesh",Mirzapur,Mirzapur,"Green Chilli","Green Chilly",FAQ,03/09/2025,3900,4000,3950
"Uttar Pradesh",Mirzapur,Mirzapur,Mustard,Sarson(Black),FAQ,03/09/2025,6900,6965,6925
"Uttar Pradesh",Mirzapur,Mirzapur,Onion,Red,FAQ,03/09/2025,1385,1485,1445
"Uttar Pradesh",Mirzapur,Mirzapur,Wheat,Dara,FAQ,03/09/2025,2500,2600,2565
"Uttar Pradesh",Pillibhit,Pilibhit,"Green Chilli","Green Chilly",FAQ,03/09/2025,3960,4060,4010
"Uttar Pradesh",Pillibhit,Pilibhit,Onion,Red,Non-FAQ,03/09/2025,1275,1350,1310
"Uttar Pradesh",Pillibhit,Pilibhit,Papaya,Papaya,Medium,03/09/2025,2670,2750,2710
"Uttar Pradesh",Pillibhit,Pilibhit,Wheat,Dara,FAQ,03/09/2025,2495,2575,2535
"Uttar Pradesh",Pillibhit,Pilibhit,Wheat,Dara,Non-FAQ,03/09/2025,2395,2470,2430
"Uttar Pradesh",Pillibhit,Puranpur,Apple,Delicious,Medium,03/09/2025,6660,6740,6700
"Uttar Pradesh",Pillibhit,Puranpur,"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,1270,1345,1305
"Uttar Pradesh",Pillibhit,Puranpur,Brinjal,Brinjal,FAQ,03/09/2025,1690,1770,1730
"Uttar Pradesh",Pillibhit,Puranpur,"Green Chilli","Green Chilly",FAQ,03/09/2025,3965,4045,4005
"Uttar Pradesh",Pillibhit,Puranpur,Papaya,Papaya,Medium,03/09/2025,2670,2745,2705
"Uttar Pradesh",Pillibhit,Puranpur,Rice,III,FAQ,03/09/2025,3370,3460,3415
"Uttar Pradesh",Pillibhit,Vishalpur,Potato,Desi,FAQ,03/09/2025,1010,1030,1020
"Uttar Pradesh",Pillibhit,Vishalpur,Pumpkin,Pumpkin,FAQ,03/09/2025,1300,1325,1310
"Uttar Pradesh",Pratapgarh,Pratapgarh,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,03/09/2025,10100,10500,10380
"Uttar Pradesh",Pratapgarh,Pratapgarh,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,03/09/2025,10000,10250,10130
"Uttar Pradesh",Pratapgarh,Pratapgarh,Cauliflower,Cauliflower,FAQ,03/09/2025,2100,2500,2300
"Uttar Pradesh",Pratapgarh,Pratapgarh,"Green Chilli","Green Chilly",FAQ,03/09/2025,3500,4000,3750
"Uttar Pradesh",Pratapgarh,Pratapgarh,"Sponge gourd",Other,FAQ,03/09/2025,1750,2000,1850
"Uttar Pradesh",Prayagraj,Allahabad,Apple,"Kasmir/Shimla - II",Medium,03/09/2025,7450,7520,7480
"Uttar Pradesh",Prayagraj,Allahabad,"Bhindi(Ladies Finger)",Bhindi,FAQ,03/09/2025,1500,1575,1525
"Uttar Pradesh",Prayagraj,Allahabad,Cabbage,Cabbage,FAQ,03/09/2025,1800,1870,1840
"Uttar Pradesh",Prayagraj,Allahabad,Papaya,Papaya,Medium,03/09/2025,2660,2720,2685
"Uttar Pradesh",Prayagraj,Allahabad,Potato,Chandermukhi,FAQ,03/09/2025,920,1000,945
"Uttar Pradesh",Prayagraj,Allahabad,Tomato,Hybrid,FAQ,03/09/2025,3360,3470,3410
"Uttar Pradesh",Prayagraj,Jasra,Onion,Red,FAQ,03/09/2025,1250,1400,1330
"Uttar Pradesh",Prayagraj,Jasra,"Sponge gourd","Sponge gourd",FAQ,03/09/2025,1660,1790,1745
"Uttar Pradesh",Prayagraj,Sirsa,Potato,Desi,FAQ,03/09/2025,1100,1300,1200
"Uttar Pradesh",Raebarelli,Bachranwa,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,03/09/2025,9950,9975,9965
"Uttar Pradesh",Raebarelli,Bachranwa,Onion,Red,FAQ,03/09/2025,1375,1425,1400
"Uttar Pradesh",Raebarelli,Bachranwa,Rice,Common,FAQ,03/09/2025,3140,3165,3155
"Uttar Pradesh",Raebarelli,Jayas,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,03/09/2025,10250,10300,10280
"Uttar Pradesh",Raebarelli,Jayas,Brinjal,Round/Long,FAQ,03/09/2025,1530,1570,1550
"Uttar Pradesh",Raebarelli,Jayas,Garlic,Desi,FAQ,03/09/2025,6400,6500,6475
"Uttar Pradesh",Raebarelli,Jayas,Gur(Jaggery),Red,FAQ,03/09/2025,4450,4465,4460
"Uttar Pradesh",Raebarelli,Jayas,Paddy(Dhan)(Common),Common,FAQ,03/09/2025,2260,2280,2265
"Uttar Pradesh",Raebarelli,Lalganj,Rice,Common,FAQ,03/09/2025,3000,3100,3050
"Uttar Pradesh",Raebarelli,Lalganj,Wheat,Dara,FAQ,03/09/2025,2450,2575,2500
"Uttar Pradesh",Raebarelli,Raibareilly,Banana,"Banana - Ripe",Medium,03/09/2025,2250,2325,2300
"Uttar Pradesh",Raebarelli,Raibareilly,Cauliflower,Cauliflower,FAQ,03/09/2025,2750,2900,2800
"Uttar Pradesh",Raebarelli,Raibareilly,Garlic,Garlic,FAQ,03/09/2025,5750,5850,5800
"Uttar Pradesh",Raebarelli,Raibareilly,Guava,Guava,Medium,03/09/2025,2200,2300,2250
"Uttar Pradesh",Raebarelli,Raibareilly,"Mousambi(Sweet Lime)",Mousambi,Medium,03/09/2025,3200,3350,3300
"Uttar Pradesh",Raebarelli,Raibareilly,Papaya,Papaya,Medium,03/09/2025,2600,2750,2700
"Uttar Pradesh",Raebarelli,Raibareilly,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,03/09/2025,3400,3550,3500
"Uttar Pradesh",Raebarelli,Raibareilly,Rice,Common,FAQ,03/09/2025,3160,3200,3175
"Uttar Pradesh",Raebarelli,Raibareilly,Wheat,Dara,FAQ,03/09/2025,2510,2530,2520
"Uttar Pradesh",Rampur,Milak,Banana,"Banana - Ripe",Medium,03/09/2025,2805,2870,2840
"Uttar Pradesh",Rampur,Milak,Cucumbar(Kheera),Cucumbar,FAQ,03/09/2025,1740,1785,1760
"Uttar Pradesh",Rampur,Milak,Rice,Common,FAQ,03/09/2025,3220,3325,3270
"Uttar Pradesh",Rampur,Rampur,"Mousambi(Sweet Lime)",Mousambi,Medium,03/09/2025,3350,3450,3400
"Uttar Pradesh",Rampur,Rampur,Papaya,Papaya,Medium,03/09/2025,2800,2900,2850
"Uttar Pradesh",Rampur,Rampur,Pomegranate,Pomogranate,Medium,03/09/2025,6050,6150,6100
"Uttar Pradesh",Saharanpur,Chutmalpur,Ginger(Green),"Green Ginger",FAQ,03/09/2025,3750,3950,3850
"Uttar Pradesh",Saharanpur,Chutmalpur,Guava,Guava,Medium,03/09/2025,1100,1300,1200
"Uttar Pradesh",Saharanpur,Gangoh,Apple,"Kasmir/Shimla - II",Medium,03/09/2025,2000,3000,2500
"Uttar Pradesh",Saharanpur,Gangoh,"Green Chilli","Green Chilly",FAQ,03/09/2025,3500,4000,3880
"Uttar Pradesh",Saharanpur,Saharanpur,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,03/09/2025,6500,6900,6700
"Uttar Pradesh",Saharanpur,Saharanpur,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,03/09/2025,8600,9000,8800
"Uttar Pradesh",Saharanpur,Saharanpur,Brinjal,Round/Long,FAQ,03/09/2025,1900,2300,2100
"Uttar Pradesh",Saharanpur,Saharanpur,Cauliflower,Cauliflower,FAQ,03/09/2025,3800,4200,4000
"Uttar Pradesh",Saharanpur,Saharanpur,Potato,Desi,Non-FAQ,03/09/2025,750,950,850
"Uttar Pradesh",Sambhal,Bhehjoi,Potato,Potato,Non-FAQ,03/09/2025,600,610,605
"Uttar Pradesh",Sambhal,Chandausi,Apple,Apple,Medium,03/09/2025,7650,7700,7675
"Uttar Pradesh",Sambhal,Chandausi,"Banana - Green","Banana - Green",FAQ,03/09/2025,1750,1800,1780
"Uttar Pradesh",Sambhal,Chandausi,Cucumbar(Kheera),Cucumbar,FAQ,03/09/2025,1700,1800,1750
"Uttar Pradesh",Sambhal,Chandausi,Onion,Red,FAQ,03/09/2025,1400,1500,1450
"Uttar Pradesh",Sambhal,Chandausi,Potato,Potato,FAQ,03/09/2025,950,1050,985
"Uttar Pradesh",Sambhal,Chandausi,Raddish,Raddish,FAQ,03/09/2025,1950,2000,1975
"Uttar Pradesh",Sambhal,Muradabad,Cucumbar(Kheera),Cucumbar,FAQ,03/09/2025,1720,1780,1750
"Uttar Pradesh",Sambhal,Muradabad,Onion,Red,FAQ,03/09/2025,1450,1550,1500
"Uttar Pradesh",Sambhal,Muradabad,Pomegranate,Pomogranate,Medium,03/09/2025,6050,6200,6100
"Uttar Pradesh",Sambhal,Muradabad,Potato,Desi,FAQ,03/09/2025,960,1050,1010
"Uttar Pradesh",Sambhal,Sambhal,"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,600,1200,1000
"Uttar Pradesh",Sambhal,Sambhal,Onion,Red,FAQ,03/09/2025,1400,2000,1500
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,Cauliflower,Cauliflower,FAQ,03/09/2025,1700,1800,1750
"Uttar Pradesh",Shahjahanpur,Puwaha,"Bhindi(Ladies Finger)",Bhindi,FAQ,03/09/2025,1700,1800,1725
"Uttar Pradesh",Shahjahanpur,Puwaha,Onion,Red,Non-FAQ,03/09/2025,1350,1380,1375
"Uttar Pradesh",Shahjahanpur,Shahjahanpur,Brinjal,Brinjal,FAQ,03/09/2025,1670,1780,1730
"Uttar Pradesh",Shahjahanpur,Tilhar,Gur(Jaggery),Pathari,FAQ,03/09/2025,4110,4210,4160
"Uttar Pradesh",Shahjahanpur,Tilhar,Maize,Yellow,Non-FAQ,03/09/2025,2230,2250,2240
"Uttar Pradesh",Shahjahanpur,Tilhar,Onion,Red,Non-FAQ,03/09/2025,1350,1395,1380
"Uttar Pradesh",Shahjahanpur,Tilhar,Wheat,Dara,Non-FAQ,03/09/2025,2470,2490,2480
"Uttar Pradesh",Shamli,Kairana,"Green Chilli","Green Chilly",FAQ,03/09/2025,2900,3000,2950
"Uttar Pradesh",Shamli,Kairana,Tomato,Hybrid,FAQ,03/09/2025,2800,2900,2850
"Uttar Pradesh",Shamli,Shamli,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,03/09/2025,10300,10400,10350
"Uttar Pradesh",Shamli,Shamli,"Bhindi(Ladies Finger)",Bhindi,FAQ,03/09/2025,1730,1830,1780
"Uttar Pradesh",Shamli,Shamli,Gur(Jaggery),Yellow,FAQ,03/09/2025,4250,4350,4300
"Uttar Pradesh",Shamli,Shamli,"Mousambi(Sweet Lime)",Mousambi,Medium,03/09/2025,3350,3450,3400
"Uttar Pradesh",Shamli,Shamli,Onion,Red,FAQ,03/09/2025,1500,1600,1550
"Uttar Pradesh",Shamli,Shamli,Papaya,Papaya,Medium,03/09/2025,2700,2820,2760
"Uttar Pradesh",Shamli,Shamli,Potato,Desi,FAQ,03/09/2025,1100,1200,1150
"Uttar Pradesh",Shamli,Shamli,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,03/09/2025,1750,1850,1800
"Uttar Pradesh",Shamli,Shamli,Sugar,Chini,FAQ,03/09/2025,4160,4240,4200
"Uttar Pradesh","Siddharth Nagar",Sahiyapur,Wheat,Dara,FAQ,03/09/2025,2500,2750,2650
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Onion,Nasik,FAQ,03/09/2025,1000,1030,1020
"Uttar Pradesh",Sitapur,Mehmoodabad,Ginger(Green),"Green Ginger",FAQ,03/09/2025,3880,3950,3915
"Uttar Pradesh",Sitapur,Sitapur,"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,1440,1700,1620
"Uttar Pradesh",Sitapur,Sitapur,Gur(Jaggery),Yellow,FAQ,03/09/2025,3800,4200,4050
"Uttar Pradesh",Sitapur,Sitapur,Lemon,Lemon,FAQ,03/09/2025,2600,3800,3500
"Uttar Pradesh",Sitapur,Sitapur,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,03/09/2025,6100,6710,6705
"Uttar Pradesh",Sitapur,Sitapur,Mustard,Sarson(Black),FAQ,03/09/2025,6300,7200,6700
"Uttar Pradesh",Sitapur,Sitapur,Onion,Red,FAQ,03/09/2025,1300,1500,1410
"Uttar Pradesh",Sitapur,Sitapur,Papaya,Papaya,Medium,03/09/2025,2500,2800,2720
"Uttar Pradesh",Sitapur,Sitapur,Rice,Common,FAQ,03/09/2025,2550,3300,3190
"Uttar Pradesh",Sitapur,Viswan,Firewood,Firewood,FAQ,03/09/2025,260,300,280
"Uttar Pradesh",Sitapur,Viswan,Wheat,Dara,FAQ,03/09/2025,2480,2520,2500
"Uttar Pradesh",Unnao,Bangarmau,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,03/09/2025,6580,6680,6630
"Uttar Pradesh",Unnao,Bangarmau,"Bitter gourd","Bitter Gourd",FAQ,03/09/2025,2300,2400,2350
"Uttar Pradesh",Unnao,Bangarmau,Garlic,Average,FAQ,03/09/2025,6170,6270,6220
"Uttar Pradesh",Unnao,Bangarmau,Ginger(Green),"Green Ginger",FAQ,03/09/2025,3830,3930,3885
"Uttar Pradesh",Unnao,Bangarmau,Pomegranate,Pomogranate,Medium,03/09/2025,6650,6750,6700
"Uttar Pradesh",Varanasi,Varanasi,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,03/09/2025,9770,9975,9880
"Uttar Pradesh",Varanasi,Varanasi,Gur(Jaggery),Red,FAQ,03/09/2025,4635,4725,4680
"Uttar Pradesh",Varanasi,Varanasi(F&V),"Bitter gourd","Bitter Gourd",FAQ,03/09/2025,2450,2545,2500
"Uttar Pradesh",Varanasi,Varanasi(F&V),Tomato,Hybrid,FAQ,03/09/2025,2935,3085,3000
